logT,logR_-8.0,logR_-7.5,logR_-7.0,logR_-6.5,logR_-6.0,logR_-5.5,logR_-5.0,logR_-4.5,logR_-4.0,logR_-3.5,logR_-3.0,logR_-2.5,logR_-2.0,logR_-1.5,logR_-1.0,logR_-0.5,logR_0.0,logR_0.5,logR_1.0
5.05,-0.42,-0.413,-0.406,-0.391,-0.358,-0.289,-0.168,0.026,0.318,0.718,1.194,1.713,2.253,2.798,3.33,3.818,4.229,4.535,4.733
5.1,-0.396,-0.39,-0.384,-0.369,-0.341,-0.279,-0.158,0.041,0.336,0.734,1.207,1.72,2.251,2.783,3.301,3.769,4.156,4.434,4.609
5.15,-0.385,-0.373,-0.361,-0.344,-0.317,-0.261,-0.148,0.051,0.35,0.746,1.212,1.713,2.224,2.733,3.226,3.671,4.036,4.299,4.475
5.2,-0.386,-0.367,-0.349,-0.326,-0.295,-0.24,-0.134,0.056,0.35,0.74,1.194,1.676,2.158,2.634,3.096,3.521,3.876,4.142,4.328
5.25,-0.397,-0.375,-0.354,-0.325,-0.288,-0.229,-0.126,0.053,0.332,0.705,1.141,1.599,2.052,2.494,2.93,3.342,3.697,3.975,4.173
5.3,-0.431,-0.402,-0.375,-0.341,-0.3,-0.238,-0.136,0.037,0.299,0.649,1.059,1.492,1.918,2.333,2.749,3.153,3.513,3.806,4.015
5.35,-0.449,-0.426,-0.404,-0.371,-0.324,-0.26,-0.16,0.005,0.255,0.584,0.967,1.374,1.776,2.17,2.571,2.97,3.336,3.638,3.86
5.4,-0.459,-0.443,-0.428,-0.402,-0.362,-0.297,-0.195,-0.036,0.203,0.515,0.875,1.257,1.636,2.012,2.402,2.797,3.169,3.476,3.654
5.45,-0.466,-0.456,-0.446,-0.428,-0.396,-0.34,-0.243,-0.085,0.146,0.446,0.788,1.148,1.508,1.867,2.247,2.64,3.012,3.322,3.501
5.5,-0.466,-0.461,-0.456,-0.445,-0.422,-0.378,-0.295,-0.148,0.08,0.374,0.702,1.046,1.39,1.735,2.106,2.497,2.865,3.178,3.358
5.55,-0.469,-0.465,-0.461,-0.454,-0.439,-0.408,-0.341,-0.211,0.006,0.3,0.623,0.953,1.283,1.618,1.98,2.366,2.726,2.92,3.054
5.6,-0.468,-0.466,-0.464,-0.459,-0.448,-0.426,-0.376,-0.27,-0.075,0.213,0.541,0.866,1.187,1.513,1.869,2.246,2.597,2.789,2.921
5.65,-0.469,-0.467,-0.465,-0.462,-0.454,-0.438,-0.399,-0.315,-0.151,0.119,0.452,0.783,1.101,1.422,1.771,2.135,2.481,2.671,2.803
5.7,-0.47,-0.468,-0.466,-0.463,-0.457,-0.444,-0.413,-0.346,-0.211,0.031,0.359,0.7,1.021,1.34,1.683,2.032,2.223,2.355,2.456
5.75,-0.469,-0.468,-0.467,-0.465,-0.459,-0.449,-0.424,-0.369,-0.257,-0.048,0.268,0.615,0.942,1.263,1.6,1.937,2.124,2.255,2.355
5.8,-0.47,-0.469,-0.468,-0.466,-0.461,-0.452,-0.431,-0.386,-0.291,-0.108,0.183,0.532,0.865,1.19,1.522,1.85,2.035,2.164,2.263
5.85,-0.468,-0.468,-0.468,-0.466,-0.463,-0.454,-0.436,-0.397,-0.315,-0.154,0.115,0.456,0.796,1.124,1.45,1.772,1.955,2.083,2.182
5.9,-0.468,-0.468,-0.468,-0.467,-0.463,-0.456,-0.441,-0.406,-0.333,-0.189,0.059,0.391,0.735,1.066,1.385,1.7,1.881,2.008,2.106
5.95,-0.467,-0.467,-0.467,-0.466,-0.463,-0.457,-0.443,-0.413,-0.347,-0.216,0.014,0.336,0.685,1.018,1.329,1.635,1.813,1.938,2.036
6.0,-0.467,-0.466,-0.465,-0.464,-0.461,-0.456,-0.445,-0.417,-0.358,-0.237,-0.021,0.291,0.642,0.976,1.279,1.574,1.748,1.872,1.968
6.1,-0.471,-0.468,-0.465,-0.461,-0.456,-0.449,-0.438,-0.415,-0.366,-0.264,-0.072,0.223,0.569,0.893,1.172,1.44,1.604,1.724,1.817
6.2,-0.471,-0.47,-0.469,-0.466,-0.461,-0.451,-0.434,-0.406,-0.357,-0.265,-0.093,0.174,0.489,0.779,1.03,1.302,1.468,1.588,1.682
6.3,-0.472,-0.471,-0.47,-0.469,-0.467,-0.462,-0.449,-0.42,-0.364,-0.266,-0.102,0.133,0.394,0.639,0.875,1.165,1.337,1.46,1.556
6.4,-0.471,-0.471,-0.471,-0.471,-0.469,-0.467,-0.46,-0.442,-0.398,-0.306,-0.15,0.055,0.274,0.491,0.733,1.053,1.235,1.363,1.462
6.5,-0.472,-0.472,-0.472,-0.471,-0.47,-0.469,-0.464,-0.452,-0.423,-0.356,-0.228,-0.051,0.145,0.356,0.615,0.958,1.147,1.279,1.379
6.6,-0.474,-0.473,-0.472,-0.472,-0.471,-0.47,-0.466,-0.458,-0.436,-0.387,-0.29,-0.143,0.036,0.246,0.516,0.873,1.066,1.2,1.301
6.7,-0.474,-0.474,-0.474,-0.473,-0.472,-0.471,-0.469,-0.462,-0.444,-0.406,-0.331,-0.209,-0.048,0.157,0.433,0.791,0.985,1.118,1.22
6.8,-0.474,-0.474,-0.474,-0.474,-0.474,-0.473,-0.471,-0.465,-0.451,-0.42,-0.359,-0.258,-0.113,0.087,0.362,0.717,0.91,1.043,1.144
6.9,-0.476,-0.476,-0.476,-0.475,-0.475,-0.474,-0.472,-0.467,-0.456,-0.43,-0.38,-0.293,-0.16,0.031,0.3,0.648,0.839,0.971,1.072
7.0,-0.477,-0.477,-0.477,-0.477,-0.476,-0.475,-0.473,-0.469,-0.459,-0.437,-0.394,-0.317,-0.195,-0.014,0.245,0.578,0.764,0.894,0.994
7.1,-0.479,-0.479,-0.479,-0.479,-0.478,-0.478,-0.476,-0.472,-0.462,-0.442,-0.403,-0.334,-0.222,-0.054,0.188,0.511,0.694,0.823,0.922
7.2,-0.481,-0.481,-0.481,-0.481,-0.481,-0.48,-0.479,-0.475,-0.466,-0.448,-0.412,-0.349,-0.249,-0.095,0.132,0.438,0.616,0.741,0.839
7.3,-0.484,-0.484,-0.484,-0.484,-0.484,-0.483,-0.482,-0.479,-0.472,-0.455,-0.423,-0.367,-0.277,-0.137,0.075,0.365,0.537,0.66,0.756
7.4,-0.487,-0.487,-0.487,-0.487,-0.487,-0.487,-0.486,-0.484,-0.478,-0.464,-0.436,-0.386,-0.306,-0.18,0.015,0.284,0.449,0.568,0.662
7.5,-0.492,-0.492,-0.492,-0.492,-0.492,-0.491,-0.491,-0.489,-0.484,-0.472,-0.449,-0.406,-0.336,-0.224,-0.049,0.219,0.383,0.503,0.596
7.6,-0.497,-0.497,-0.497,-0.497,-0.497,-0.497,-0.496,-0.494,-0.49,-0.481,-0.461,-0.425,-0.366,-0.272,-0.111,0.128,0.281,0.394,0.484
7.7,-0.504,-0.504,-0.504,-0.503,-0.503,-0.503,-0.503,-0.501,-0.498,-0.49,-0.474,-0.445,-0.4,-0.318,-0.205,0.072,0.24,0.36,0.455
7.8,-0.512,-0.512,-0.512,-0.512,-0.511,-0.511,-0.511,-0.51,-0.507,-0.5,-0.488,-0.468,-0.434,-0.386,-0.248,0.061,0.24,0.366,0.464
7.9,-0.522,-0.522,-0.522,-0.522,-0.521,-0.521,-0.521,-0.52,-0.518,-0.513,-0.505,-0.492,-0.479,-0.442,-0.327,-0.022,0.155,0.281,0.378
8.0,-0.534,-0.534,-0.534,-0.534,-0.534,-0.534,-0.534,-0.533,-0.532,-0.529,-0.524,-0.526,-0.518,-0.555,-0.382,-0.026,0.167,0.3,0.402
8.1,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999
8.3,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999
8.5,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999
8.7,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999,9.999
